StudentID,GPA,major_avg,AttendancePercent,FailedCourses,num_skills,num_courses_completed,project_count,internship_count,num_missing_skills,top_missing_priority,emb_pca_0,emb_pca_1,emb_pca_2,emb_pca_3,emb_pca_4,emb_pca_5,emb_pca_6,emb_pca_7,emb_pca_8,emb_pca_9,emb_pca_10,emb_pca_11,emb_pca_12,emb_pca_13,emb_pca_14,emb_pca_15,emb_pca_16,emb_pca_17,emb_pca_18,emb_pca_19,emb_pca_20,emb_pca_21,emb_pca_22,emb_pca_23,emb_pca_24,emb_pca_25,emb_pca_26,emb_pca_27,emb_pca_28,emb_pca_29,emb_pca_30,emb_pca_31
S0471,3.61,3.61,80,1,1,1,1,1,4,2.5,0.07491499,-0.11308421,0.18917544,-0.12806168,0.07570562,0.057357512,-0.17855641,-0.07699486,-0.098634884,-0.037329298,-0.003682961,0.06930032,0.0032118703,0.046312846,0.032375526,-0.012871977,-0.13891354,0.039357092,-0.033060875,-0.08074116,-0.031522352,-0.1051892,0.07359467,-0.022585385,-0.017699232,0.029874863,-0.004923351,-0.022717863,9.297325e-05,0.039443042,0.035933126,0.045196343
S0472,3.47,3.47,82,1,2,1,1,1,5,2.0,0.27279255,-0.19555147,-0.28727067,0.00014967186,0.20142962,0.14082542,0.078878276,-0.026347283,-0.08538408,0.13944165,0.06452156,-0.009038722,-0.101596616,-0.09867369,-0.059644967,0.072357744,-0.041186024,-0.030861884,0.07074553,-0.0023513692,0.014891111,-0.028894419,0.009147202,-0.025846174,-0.023360966,0.028781459,0.061720055,0.05982419,0.0058098696,0.023286896,0.013556435,-0.008592755
S0473,3.84,3.84,85,2,1,1,1,1,4,2.5,-0.082834356,-0.09200325,-0.047666572,0.32584003,0.05814482,-0.13897282,0.04691018,-0.014502349,0.05873674,0.095118366,-0.16384141,0.005501356,0.09090144,-0.038261514,0.00895044,-0.03618435,-0.04136046,0.008595317,-0.020277826,-0.084496595,0.08226942,0.057044834,0.03401496,0.04411942,0.043683033,-0.046057772,-0.009608732,0.0037154758,-0.041793756,-0.047331523,0.041304547,0.012662485
S0474,3.86,3.86,94,0,1,1,1,1,5,2.0,0.31917208,0.19942164,-0.18267368,-0.035451803,0.1526652,0.04549431,-0.0377787,-0.03615541,-0.08822169,0.10908858,-0.078054585,0.09287857,0.021047046,-0.013522802,-0.037930124,0.016440805,-0.019381288,-0.0565039,-0.12382273,0.0023891076,0.03770962,-0.012986963,-0.07925706,-0.0035711166,-0.06413112,-0.0034034585,-0.015074676,-0.091766335,-0.028386954,-0.06426987,-0.02165802,-0.024254968
S0475,3.08,3.08,67,3,1,1,1,1,4,2.5,0.21176587,-0.35668653,0.26587537,0.11727216,-0.060787324,-0.044431034,0.033068508,-0.027323775,-0.0591053,0.02045107,0.010162043,-0.07423854,-0.009153985,0.044735998,-0.027446864,0.048820704,0.09056311,-0.059970487,-0.07304567,0.096962556,-0.04516369,0.020044995,-0.042691167,0.012358341,0.017773328,-0.022528382,0.042875655,0.015870783,0.0035396572,-0.05126583,-0.016141763,-0.0072636902
S0476,2.94,2.94,100,2,2,1,1,1,5,2.0,-0.29158795,-0.014392931,-0.16176029,-0.19628684,-0.021184692,0.01478254,0.08830686,0.035475306,-0.05282195,0.020568967,-0.10573689,0.015223142,0.041949846,-0.053542923,-0.07241251,-0.09433914,-0.00082475116,-0.089621514,0.008379528,-0.07084124,-0.05043331,-0.043232627,-0.034563057,0.0049231253,0.0054467754,-0.042182762,-0.014747423,0.045451567,-0.07180737,0.026925841,-0.00086732034,0.03408899
S0477,3.74,3.74,87,0,1,3,1,1,5,2.0,-0.25663996,0.1742691,0.08690739,0.100372225,-0.052823294,-0.14270175,-0.086627506,-0.053576473,0.030018045,0.050986942,-0.057395548,0.045024894,0.0341569,-0.043242753,-0.004454823,0.015977783,-0.008372209,0.058111235,0.015609811,0.027355932,-0.04683979,0.0065261307,-0.009457543,0.001505898,-0.016862988,0.008646616,-0.0076367077,-0.0018755362,0.00048111824,0.009843493,-0.051667873,-0.018569306
S0478,3.6,3.6,93,1,1,1,1,1,5,2.0,0.21329181,0.21313915,0.023420367,0.15048572,-0.18485515,-0.05529651,-0.030265829,-0.05889093,0.04086182,0.03056609,-0.031010501,-0.081954665,0.060851082,0.03718901,-0.005745867,0.03307373,0.0038006133,-0.023423502,-0.06764079,-0.0029287694,0.032288287,-0.025993949,0.028318264,0.05608189,-0.08488394,-0.015114533,0.024414303,-0.00702018,-0.01945709,-0.010605894,-0.03067794,-0.03654002
S0479,3.13,3.13,81,2,1,1,1,1,4,2.5,0.15055071,-0.20438218,0.22797245,-0.1433967,0.041593805,0.0036432256,-0.11118875,0.06588064,0.021666469,-0.00095202803,-0.09690311,-0.06498259,-0.07867713,0.015102054,-0.026720481,0.03436245,-0.032481942,0.029585233,0.06654781,-0.069895215,0.042870168,0.003129242,-0.020214358,0.0012379297,-0.038625136,0.020275226,-0.031010559,-0.0006934714,0.05824258,0.0039866827,-0.048986547,-0.032606
S0480,3.2,3.2,88,2,2,1,1,1,5,2.0,-0.19429886,0.04322906,-0.19078128,-0.27169377,-0.077802695,0.050239243,0.10760142,-0.02391438,-0.028034769,0.2106151,0.037444886,-0.07221243,0.032229863,-0.06654498,-0.030531434,-0.05054513,-0.027974794,-0.07097529,0.04041867,-0.13161483,-0.07866211,-0.0024400284,0.03413334,0.04655246,-0.046675812,-0.02599878,-0.0167861,-0.044327833,-0.012228499,-0.012171408,0.02429585,-0.043954458
S0481,3.54,3.54,83,2,1,1,1,1,4,2.5,-0.047320783,-0.09457523,0.023298414,0.18601541,0.0071776486,-0.095959455,-0.08963848,0.092826605,0.09836121,-0.00815572,0.0030149368,0.032382842,-0.041629583,-0.029106433,0.092727646,0.0035910406,0.050187316,-0.03572789,-0.055404305,0.0272656,-0.024780676,0.0056615714,0.017778084,0.022622658,-0.068575844,-0.0020276434,-0.002126377,-0.0024508794,0.06125807,-0.0026060552,-0.07297195,0.05777798
S0482,3.73,3.73,85,0,1,1,1,1,5,2.0,0.121324934,0.32618266,0.05195631,0.07727486,-0.11514906,-0.0776377,0.05198447,-0.017789904,-0.07442291,-0.025046729,-0.035663184,-0.12787676,0.05866401,-0.05196232,0.00504833,0.003749496,0.07381325,0.021111859,-0.013409613,-0.07804771,-0.030462874,0.048467066,0.043596257,-0.014271829,-0.029134827,-0.034817796,0.006726056,-0.032312118,-0.0075017973,-0.0087775495,-0.015625728,-0.005420605
S0483,2.87,2.87,80,1,1,1,1,1,5,2.0,-0.11883207,0.024203649,0.24644437,0.009227021,-0.007328995,0.08232281,0.049545784,0.13221233,0.032163154,0.0676654,-0.017492024,-0.001765141,-0.002361244,-0.0051003015,0.012963286,-0.06622244,-0.05179763,-0.01831912,0.017257739,-0.030327853,-0.002096386,-0.011165031,-0.045782737,0.03154588,-0.058084574,-0.059470724,0.017552335,-0.023817884,-0.02547675,0.06312587,0.03659359,0.027750626
S0484,4.0,4.0,97,1,1,1,1,1,5,2.0,-0.18353531,-0.03015862,-0.14584778,-0.1467864,-0.11888731,0.2180693,0.011899317,-0.120423816,0.08213215,-0.04580358,-0.017272415,0.05471823,0.011038517,-0.011288982,0.008247901,-0.040387146,0.09823475,0.029019536,-0.05660669,0.006717837,-0.015308435,-0.017103394,-0.0015649762,0.017501729,0.07731146,-0.013985549,-0.038333964,-0.0056547904,-0.017057762,0.013086154,0.0512061,-0.030731447
S0485,3.62,3.62,74,0,1,2,1,1,5,2.0,-0.26671264,0.14306115,0.14989828,0.1410526,-0.0015554297,-0.044330064,0.020300595,0.051145893,-0.023745468,-0.085647084,0.037929203,-0.02302292,-0.009365069,-0.049732637,-0.009177315,0.017750489,0.036006965,0.024009831,0.088229775,-0.04552964,0.017928975,-0.095923744,0.041743398,-0.058593843,-0.022637384,0.07127717,-0.004402743,0.023507971,0.010811699,-0.009002712,0.016756693,-0.07348813
S0486,3.27,3.27,86,0,1,1,1,1,5,2.0,0.23573533,0.15495883,0.09087042,0.07237141,-0.11763386,-0.014596196,0.009299213,-0.025056643,0.015350028,0.037990265,-0.115044385,0.00013975646,-0.008008169,-0.050257187,-0.006584182,-0.18174598,-0.00019082682,-0.09167793,0.025932964,0.044426214,-0.031154485,0.051940892,-0.057016242,-0.007501535,0.030152267,0.0077184155,-0.038425893,-0.030980637,-0.042885173,-0.02193232,0.011121983,0.005242118
S0487,3.27,3.27,79,1,1,1,1,1,4,2.5,0.07791585,-0.18991156,0.2615128,0.02500931,0.021992458,0.012456038,-0.0056635267,0.114267185,-0.014173535,0.113164805,-0.12702504,0.002886534,0.0015663124,0.0099834055,0.007087788,-0.018605487,-0.09032865,0.07954798,-0.017055072,0.03543509,-0.063385464,0.035587545,0.022556972,0.039446086,0.028627438,0.062231038,-0.029416852,-0.07105697,-0.008668839,0.03205094,0.00023069343,0.013346319
S0488,3.23,3.23,78,0,2,1,1,1,5,2.0,0.06360051,-0.2461738,-0.25466037,-0.1529271,0.048132997,0.14042643,-0.07467647,0.14304793,-0.16336867,-0.02421533,0.13026461,-0.0427189,0.11337237,-0.12167065,-0.023777815,0.010918163,-0.078353494,-0.052605707,-0.0023357926,0.11310642,0.026984511,0.034248356,0.021471813,0.0013918187,-0.008127545,0.07058974,0.031098893,0.03921389,-0.027648661,-0.030267296,-0.020659823,-0.06667223
S0489,3.68,3.68,74,0,1,1,1,1,5,2.0,-0.019539561,0.00310862,-0.11494928,0.031030258,0.17322972,-0.041759495,-0.25800377,-0.11174053,0.016617741,0.07354434,0.039448738,-0.047864456,0.013019296,-0.105512574,0.010145183,-0.008327693,0.034306478,0.053853277,-0.050792333,-0.03380797,0.033627883,-0.034714118,0.004112406,0.009608609,0.025146563,0.00914235,-0.0130285155,-0.05568699,-0.041593265,-0.004183444,-0.018802581,0.0059896116
S0490,3.11,3.11,91,1,1,1,1,1,5,2.0,0.34509444,0.048564453,-0.15188128,0.047427353,0.19670722,-0.0011223115,0.18136245,0.065519504,0.03883604,-0.09552149,0.028262248,0.14908303,-0.014964519,0.04670588,0.013488792,0.014823977,0.03176742,-0.11070063,-0.1128955,-0.00087437034,-0.026156254,-0.032958057,-0.05103587,-0.055571154,-0.07644682,0.052651815,-0.0029201396,0.017160177,-0.038370233,-0.039226033,-0.035603095,0.04805746
S0491,3.66,3.66,82,1,1,1,1,1,5,2.0,-0.05205194,-0.038985025,0.20498903,0.16758212,-0.012933979,0.024869394,0.039731223,0.027560636,-0.022213126,-0.093148924,-0.12511906,-0.06210164,-0.051191557,0.049148727,-0.10937237,-0.0071660033,-0.013523024,-0.021272875,0.08526447,-0.03872669,0.04313511,-0.057341665,0.019320183,-0.02390209,0.0077068945,0.025300138,-0.06523613,0.017945971,-0.015874282,-0.012694778,0.0040988545,0.077108994
S0492,3.34,3.34,97,1,2,1,1,1,5,2.0,-0.13402957,-0.16947325,-0.049762577,0.13066776,-0.23357093,0.014092374,0.14683494,-0.14148003,-0.038437255,-0.07135928,0.009650216,-0.01709282,-0.032884803,-0.021950964,0.021985048,-0.05181598,-0.021878948,-0.07472601,0.030322848,0.0411082,-0.0377739,0.0014546508,-0.004451791,-0.020148411,-0.018675499,0.08364644,-0.0043507153,0.03753137,-0.048027158,0.03623985,-0.012234994,0.03314983
S0493,3.13,3.13,88,1,1,1,1,1,5,2.0,-0.16426148,0.19227369,0.112531304,-0.124094956,0.11571373,-0.07142342,0.12531811,0.044940352,0.045046195,-0.006966524,0.04129907,-0.16987593,-0.0046959603,-0.15518108,-0.04659195,-0.0285526,-0.016715819,0.09568411,0.050752565,0.031257614,0.037579063,-0.06581249,0.017455298,0.042584807,-0.0020386782,0.018567177,0.010056876,-0.0019858284,-0.010170805,-0.011844436,-0.07695422,-0.025076251
S0494,3.43,3.43,85,1,1,1,1,1,5,2.0,0.2569868,0.21483324,-0.04405898,0.06055244,-0.065307885,-0.034200728,0.055937298,0.027294695,-0.06843841,0.017401276,-0.042922877,0.0053775674,-0.03291908,0.03110441,0.0921261,0.056472648,0.0028613415,0.021434318,0.023321455,0.042665593,-0.06254363,0.039026108,0.011483527,0.001563943,0.03836405,0.045900315,0.03903823,0.050122846,-0.041510556,0.06904373,-0.03578979,0.009384053
S0495,3.55,3.55,74,1,1,1,1,1,5,2.0,0.19633758,-0.23646171,0.22410597,0.03911133,-0.051410686,-0.09537107,-0.04826382,-0.06596062,-0.040886715,0.1597462,-0.10096233,0.042703293,0.0684039,-0.03578335,-0.00809358,-0.040555947,-0.07161572,0.061245564,-0.04045923,-0.0065821996,-0.04930637,0.040799066,-0.013722667,-0.06831255,-0.038828034,0.08100792,-0.014716852,-0.020652076,0.048484556,-0.040464375,-0.030951258,-0.002071338
S0496,3.52,3.52,85,0,2,1,1,1,5,2.0,-0.2702062,0.024517534,-0.19147512,0.13312346,-0.09490597,0.057155613,0.085013315,0.054637905,-0.001909291,0.050838105,-0.044604212,-0.0051817675,-0.0623647,0.07780256,-0.049544662,0.02279438,-0.021751458,0.008707539,0.0026962494,-0.1504239,-0.007342552,-0.004575284,-0.02109396,-0.0085456055,0.008675558,0.01362494,-0.020028716,0.035001073,0.058295052,-0.017337747,0.015263551,-0.0013026955
S0497,3.2,3.2,97,0,1,1,1,1,5,2.0,-0.16166073,0.08853023,-0.13412383,0.0037268477,0.16051623,0.07326597,-0.01209081,0.013878219,0.101540804,-0.1618536,-0.120325446,0.009968766,0.066040866,0.04490521,-0.0030322133,-0.06120168,-0.061402168,-0.008197009,0.009884019,0.01428285,0.025684971,0.004002879,0.030278545,-0.0463717,0.079757646,-0.037563544,-0.0040714587,-0.015832707,0.01933704,0.008929553,-0.027937777,-0.010787034
S0498,3.36,3.36,100,0,1,1,1,1,4,2.5,0.25498885,0.25332904,-0.03879283,-0.062190764,-0.056875,-0.04489283,0.023267644,-0.030712252,0.08768721,0.03956554,0.0037460602,0.04749114,0.026119666,0.036453433,-0.06850204,-0.048112325,0.003429283,-0.050169468,-0.041628912,-0.048786182,0.06577708,0.01985673,-0.042860605,0.020423386,-0.026484242,0.06739215,0.020438991,-0.08483391,0.003636873,-0.046144433,0.027108429,0.02828667
S0499,3.19,3.19,89,2,1,1,1,1,4,2.5,0.019699605,-0.21190365,0.26790968,0.06677664,-0.040315453,-0.009130686,-0.043732576,0.12659043,-0.018108847,0.04378862,-0.020180464,0.045201752,0.031157611,0.0048448415,-0.0474032,-0.014582417,-0.08031061,0.043819346,-0.00253313,0.022657193,0.04377555,-0.013451331,-0.004222414,-0.011004278,0.00926425,-0.037622277,-0.039727937,0.007676545,-0.036978513,0.024497135,0.043472245,-0.031156048
S0500,3.74,3.74,97,1,1,1,1,1,5,2.0,-0.07593439,-0.14459118,-0.05722001,-0.15044196,-0.20824699,-0.06903899,-0.1371691,-0.0035181455,0.009153252,-0.038139373,0.011401056,-0.060201183,-0.07864743,-0.03471033,-0.057123438,-0.026670048,-0.07369211,0.03024844,0.02447653,0.032568906,0.05625819,-0.013046271,0.054951042,-0.005089457,0.010436928,-0.030597696,0.028744522,-0.033437744,-0.05377967,-0.016973134,0.036295235,0.05646411
S0501,3.5,3.5,96,2,1,2,1,1,5,2.0,0.028857993,-0.2849719,-0.1172484,0.04095659,0.1830643,-0.22531919,-0.15156193,0.048736304,-0.012633961,-0.08526307,0.06736359,-0.06330979,-0.047372706,-0.00875023,0.022295797,-0.05541212,-0.01574618,-0.0011667709,-0.084025584,-0.064244114,0.030881168,0.0071062027,0.054445602,-0.026940221,0.020151624,0.047571864,-0.0061623817,-0.05551792,0.012582686,0.030052736,0.03801117,0.032726754
S0502,3.81,3.81,90,0,1,1,1,1,5,2.0,0.14789727,0.18167506,-0.025534907,0.11314736,-0.00018787316,0.033128142,0.17117046,-0.017241137,0.0995477,0.13093466,-0.039643217,-0.09744241,-0.0014987744,0.03968181,0.055296693,-0.059662804,0.030677062,-0.00023228752,0.012971983,0.0411936,0.1234893,0.03272581,0.01774578,0.005699715,0.025550159,0.06108635,0.007188403,-0.01579518,0.03402377,0.00027134345,0.0046835667,0.051780928
S0503,3.05,3.05,80,1,1,1,1,1,5,2.0,-0.13687097,0.108515166,0.1284216,0.13250181,0.038264077,0.24060078,-0.018100362,-0.077319,0.052648567,-0.018000541,0.12838092,-0.026207745,0.028111244,-0.01856812,-0.012854992,0.076775916,-0.020816749,-0.069278605,0.007297549,-0.050527308,-0.031550627,0.07821714,0.0055279494,0.03393973,0.003968779,-0.043578822,0.076377004,-0.0240368,0.027730232,0.06297623,-0.028503813,0.0019321999
S0504,3.19,3.19,84,2,1,1,1,1,5,2.0,-0.15559638,-0.1152039,-0.11938573,-0.21421984,-0.13772503,-0.03108723,-0.09611494,0.06643515,-0.014445147,-0.0036175635,-0.025540674,-0.099768214,0.0136247855,-0.01225686,0.040019598,-0.072612114,-0.022968203,0.023332726,0.011193552,0.024561917,0.043713,-0.020446837,0.01693779,0.01335311,0.043227114,-0.048413135,-0.04668147,-0.08044117,-0.03724389,-0.028791852,0.021362245,-0.031401798
S0505,3.44,3.44,93,0,1,3,1,1,5,2.0,-0.22577266,0.0920345,0.014435749,0.15459137,0.047678057,-0.07779495,-0.010740754,0.0789531,0.03142459,-0.013223594,0.08982801,0.0920701,0.019745275,-0.07149372,0.0057075173,-0.08986715,0.0044485996,0.041626107,0.0027315437,-0.08486002,-0.039473753,-0.041269854,-0.02484723,0.0035883465,-0.040380847,-0.02698704,0.009477355,0.050646685,-0.0037121128,0.045076504,0.027631957,0.012519888
S0506,4.0,4.0,94,1,1,1,1,1,4,2.5,0.28105626,0.131511,-0.11250999,-0.011258604,0.012202507,-0.121948086,-0.015534978,-0.010014798,-0.0925128,-0.046909675,-0.012361188,0.05431591,-0.010711197,0.110200755,-0.00018344086,-0.011345866,0.03961291,-0.023508029,-0.07005724,-0.022103176,-0.0031577332,-0.023402633,0.04208205,0.020981781,-0.031890832,-0.04653577,-0.014165913,-0.01189331,-0.034644067,0.026937466,-0.07352989,-0.040426165
S0507,3.25,3.25,73,1,1,1,1,1,4,2.5,0.10718071,-0.1744926,0.2481934,-0.11362959,0.06955787,0.18420827,-0.065754525,-0.026206838,-0.015730105,-0.20279452,0.033440914,-0.019524908,0.09525029,0.039218944,0.060848255,-0.011589335,0.011475111,-0.011645094,0.08020947,0.039539304,0.032459818,0.018974831,-0.026989756,0.06261894,-0.012864641,0.025998438,-0.01642361,0.038178142,-0.025610518,-0.040563524,-0.026119892,-0.0127320755
S0508,3.42,3.42,95,0,2,1,1,1,5,2.0,-0.21330349,0.02409912,-0.2400444,-0.186298,0.05519893,0.09487868,0.17606698,0.10017271,0.1122959,0.06623519,0.0760232,-0.020141572,-0.013907657,0.098403886,-0.028703287,-0.061251838,0.023399398,-0.049272217,-0.007114802,-0.016633792,-0.0009736003,0.022774676,-0.020252507,-0.108513534,0.042306364,0.018335164,-0.05623516,0.011046487,0.005832935,-0.006500052,-0.020107923,-0.01758997
S0509,3.58,3.58,83,1,1,1,1,1,5,2.0,-0.25442126,-0.01088345,-0.027785912,-0.03462784,0.24090873,-0.14723945,0.04829999,0.027968166,-0.0064774384,-0.07823567,-0.0066848914,-0.014705835,-0.09914275,-0.0145665975,0.06545781,0.052663226,-0.0012381249,-0.028758701,0.098349154,0.051664088,-0.019482553,-0.036729053,0.018613802,0.012191735,0.093611754,0.06869437,-0.03508085,-0.07571572,-0.019949907,-0.041957393,0.053790975,0.005202265
S0510,4.0,4.0,89,0,1,1,1,1,4,2.5,0.37573233,0.1425518,-0.03527766,-0.08245006,-0.019579142,0.090110905,-0.03596469,-0.13114114,0.023901857,-0.052227613,0.05386308,-0.027110804,-0.064685136,-0.057485316,0.09639367,-0.02403093,-0.017370496,0.03424933,0.029232692,0.08699185,0.027054626,0.016632821,-0.0005094106,-0.028491555,0.022330683,0.017658621,-0.036027294,0.050541237,0.047043655,0.015141572,0.047141176,-0.0610312
S0511,3.31,3.31,91,2,1,1,1,1,4,2.5,0.025946837,-0.095536396,0.26679304,-0.2097555,0.15346856,0.14190893,0.1424125,0.14094485,0.09837508,0.0010838936,-0.046705216,0.11185215,-0.043352243,0.0046650376,0.019483358,-0.004943646,0.03381794,0.04541724,-0.06966995,0.0038170433,-0.01911485,0.03282225,0.029354904,0.06637274,-0.059751414,0.054857723,0.010770949,-0.020246252,0.0010666329,0.03882685,-0.018733233,-0.021022478
S0512,3.25,3.25,97,2,2,1,1,1,5,2.0,0.028983466,-0.2713931,-0.25028065,-0.0899392,0.033355176,0.038604524,0.1804388,0.0024918427,0.029914157,-0.021204775,-0.12675321,-0.11578065,0.03396014,-0.13831502,0.026137559,-0.034393843,0.08249095,-0.035177235,-0.015285816,0.05446301,-0.018497407,0.022351075,0.013131948,-0.0740884,-0.057279136,-0.00659642,0.014373709,-0.02199771,-0.05179544,0.028511092,0.031847242,0.039401274
S0513,3.91,3.91,86,2,1,1,1,1,5,2.0,-0.06600762,-0.07825953,-0.106097296,0.046561953,0.25150263,0.03541012,-0.07556552,-0.061344158,-0.033453714,-0.03511216,-0.0787531,-0.042138495,0.07286222,0.004695729,0.042429507,-0.008347514,0.022680148,0.032148104,-0.06324887,0.018931434,0.12224816,0.07630225,0.07288362,0.049997713,0.013497536,-0.07129835,0.031376258,0.009043809,0.02158771,-0.0054998025,-0.01543576,0.015718866
S0514,3.83,3.83,87,0,1,1,1,1,4,2.5,0.21247123,0.10733523,-0.09782545,0.08419392,0.022514975,-0.0337088,-0.042409115,0.2942977,-0.11584949,0.007337299,0.08663946,0.09483398,0.009162055,0.050900556,0.032679018,0.0065941233,0.020595973,0.0141152935,-0.0022868838,0.026395014,-0.024496052,-0.072275236,-0.02515413,0.009554142,0.022374874,-0.019134121,0.036521625,0.042151693,-0.020319588,-0.016179923,-0.018147686,-0.018387338
S0515,3.02,3.02,76,2,1,1,1,1,5,2.0,-0.09207905,-0.027767744,0.22977136,0.04635334,0.04274397,0.07745348,0.056579206,0.13423617,0.0046177846,-0.046161648,-0.06740582,0.0790149,0.0044054007,0.005324906,0.03410601,0.01394925,-0.0049882205,0.004480199,0.07179864,-0.051105913,0.080475755,0.07949214,0.009682512,-0.008222351,-0.07207061,0.009706815,-0.0022209662,-0.015099198,-0.025012732,0.020205624,-0.0129411435,0.029899314
S0516,2.79,2.79,93,0,2,1,1,1,5,2.0,-0.06755792,-0.102881216,-0.10088859,0.09070356,-0.30342108,-0.031407643,0.009433417,0.047975875,-0.048372354,-0.09632816,0.025366716,-0.007882892,0.07829843,-0.09699416,0.046674307,0.024129549,0.008601328,0.00812308,-0.00081982615,0.00674334,-0.029943641,-0.090055786,-0.025009753,-0.044934355,-0.014056282,-0.0028748913,-0.025651142,-0.016920548,0.013196473,0.020874485,0.052039683,-0.015466359
S0517,3.44,3.44,80,2,1,1,1,1,5,2.0,0.23628484,-0.37642148,-0.15942313,0.041481122,0.095412165,-0.23284405,-0.076404326,0.024945458,0.05725269,-0.10980492,-0.06474972,0.01719028,0.06392801,-0.047694754,0.05376213,0.032009665,0.037303817,-0.049872287,-0.073292814,-0.03320696,-0.05686257,0.0056025856,-0.03054155,-0.07964161,-0.015047607,-0.02323284,0.037618134,0.015761537,-0.00035537916,-0.023289382,0.020511333,-0.00984536
S0518,3.51,3.51,90,1,1,1,1,1,5,2.0,0.18145698,0.2618517,-0.048075136,-0.11952047,0.046601076,0.06695374,0.12266732,-0.08046465,0.04603536,0.0663938,0.07762766,0.073839284,0.004597186,0.019254759,0.074295364,-0.0154407425,-0.05873538,-0.009880252,0.013523126,0.085742705,0.011324262,0.01943245,-0.07120535,-0.07684828,0.025481032,-0.023974825,0.023479784,-0.003044563,-0.000854473,-0.020523805,-0.009290999,0.014462339
S0519,3.1,3.1,95,1,1,1,1,1,4,2.5,0.0017585406,-0.10706308,0.24092127,-0.11517355,0.14485095,0.15862411,0.050199695,-0.037005343,0.018221555,-0.16682416,0.022796161,0.047097713,-0.079696864,-0.008061134,0.016694702,-0.014167834,0.028423741,-0.02887629,-0.007334517,0.060246132,0.01266662,0.056549255,-0.0077452036,0.0517682,-0.008152238,-0.009807455,-0.008205033,-0.040625505,0.019756414,-0.06738137,-0.023773106,0.025329616
S0520,3.89,3.89,81,0,2,1,1,1,5,2.0,0.06146794,-0.3705348,-0.2341578,-0.11719197,0.02638241,-0.07260972,0.033966605,-0.064829916,-0.035080887,0.107437216,-0.015407834,0.11315933,-0.12329158,-0.03665827,-0.0045675025,-0.05321392,-0.047204092,-0.031239886,0.082821615,-0.061868794,0.08027508,-0.0083210375,0.05273109,0.020112397,0.026872128,-0.034524664,0.103680015,0.024048753,-0.06979301,-0.028690284,-0.022217073,0.021010784
S0521,3.4,3.4,90,1,1,2,1,1,5,2.0,-0.19629829,-0.06626374,0.06313498,0.19301635,0.060951333,-0.065086804,-0.029968856,-0.15125208,-0.092231125,-0.03591186,-0.03748485,0.007475247,0.11716056,-0.039535277,-0.0052364958,-0.021721626,-0.025068242,-0.039403193,0.027003905,0.014719332,-0.00015015953,0.0016515236,-0.010658033,-0.0014312632,-0.0029325173,0.0016162343,-0.010390848,0.022463523,-0.03396449,-0.012204265,0.050696466,-0.04757129
