job_id,job_title,company,location,department,job_level,required_experience_years,required_skills,preferred_certificates,date_posted,job_url,job_description
J0398,Mid-Level Database Administrator,Futurevision Egypt,Cairo,Data,Lead,10,"Django, Iso27001, Microservices, Kubernetes, Pytorch, Python",Certified Information Systems Security Professional (CISSP),2025-10-05,https//example.com/jobs/98,"Looking for a Lead Database Administrator to join FutureVision. Must have experience in Django, ISO27001, Microservices. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0399,Principal Full Stack Developer,Alex Tech Egypt,Tanta,Software,Junior,6,"Aws, Hadoop, Hipaa, Java, Linux, Terraform, Nosql, Tensorflow, Node.Js",Cisco CCNA,2025-11-04,https//example.com/jobs/99,"Looking for a Junior Full Stack Developer to join ALEX Tech. Must have experience in AWS, Hadoop, HIPAA. Preferred certification Cisco CCNA."
J0400,Junior Systems Administrator,Alex Tech Ltd,Tanta,Network,Intern,0,"Iso27001, Numpy, React, Pytorch",AWS Certified Solutions Architect,2025-09-26,https//example.com/jobs/100,"Looking for a Intern Systems Administrator to join ALEX Tech. Must have experience in ISO27001, NumPy, React. Preferred certification AWS Certified Solutions Architect."
J0401,Lead It Support Engineer,Delta Systems Ltd,Aswan,Cloud/DevOps,Mid,5,"Computer Vision, Routing, Switching, Iso27001",AWS Certified Developer,2025-11-16,https//example.com/jobs/101,"Looking for a Mid IT Support Engineer to join Delta Systems. Must have experience in Computer Vision, Routing, Switching. Preferred certification AWS Certified Developer."
J0402,Lead Backend Developer,Cairocloud Egypt,Alexandria,Software,Senior,4,"Linux, Elasticsearch, Hadoop",Certified Information Systems Security Professional (CISSP),2025-10-29,https//example.com/jobs/102,"Looking for a Senior Backend Developer to join CairoCloud. Must have experience in Linux, ElasticSearch, Hadoop. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0403,Senior Business Analyst,Giza Networks Ltd,Mansoura,Data,Junior,2,"Hadoop, Flask, Tcp/Ip, Firewalls, Rest Apis, Python, Tensorflow, React",Not Specified,2025-11-02,https//example.com/jobs/103,"Looking for a Junior Business Analyst to join Giza Networks. Must have experience in Hadoop, Flask, TCP/IP. Preferred certification not required."
J0404,Senior Systems Administrator,Techsol Egypt Solutions,Hurghada,Network,Mid,3,"Kubernetes, Routing, Tensorflow, Aws, Node.Js",Cisco CCNA,2025-10-09,https//example.com/jobs/104,"Looking for a Mid Systems Administrator to join TechSol Egypt. Must have experience in Kubernetes, Routing, TensorFlow. Preferred certification Cisco CCNA."
J0405,Lead Cloud Engineer,Nilesoft Ltd,Cairo,Cloud/DevOps,Mid,8,"Tensorflow, Pandas, Terraform, Aws, Sql, Docker",Not Specified,2025-10-26,https//example.com/jobs/105,"Looking for a Mid Cloud Engineer to join NileSoft. Must have experience in TensorFlow, Pandas, Terraform. Preferred certification not required."
J0406,Lead Devops Engineer,Nilesoft Inc,Aswan,Cloud/DevOps,Senior,5,"Java, Ci/Cd, React, Switching, Hadoop, Numpy, Tensorflow, Python",Google Professional Data Engineer,2025-10-09,https//example.com/jobs/106,"Looking for a Senior DevOps Engineer to join NileSoft. Must have experience in Java, CI/CD, React. Preferred certification Google Professional Data Engineer."
J0407,Mid-Level Full Stack Developer,Giza Networks Solutions,Cairo,Software,Lead,6,"Ci/Cd, Computer Vision, Node.Js, Hadoop, Django, Azure, Terraform, Kubernetes, Aws",Google Professional Data Engineer,2025-10-24,https//example.com/jobs/107,"Looking for a Lead Full Stack Developer to join Giza Networks. Must have experience in CI/CD, Computer Vision, Node.js. Preferred certification Google Professional Data Engineer."
J0408,Mid-Level Frontend Developer,Giza Networks Egypt,Mansoura,Software,Senior,9,"Sql, React, Microservices, Flask, Ansible, Aws, Node.Js",Not Specified,2025-10-03,https//example.com/jobs/108,"Looking for a Senior Frontend Developer to join Giza Networks. Must have experience in SQL, React, Microservices. Preferred certification not required."
J0409,Principal Devops Engineer,Alex Tech Ltd,Alexandria,Cloud/DevOps,Junior,4,"Docker, Nosql, Pytorch, React, Rest Apis",Certified Information Systems Security Professional (CISSP),2025-11-08,https//example.com/jobs/109,"Looking for a Junior DevOps Engineer to join ALEX Tech. Must have experience in Docker, NoSQL, PyTorch. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0410,Senior Embedded Systems Engineer,Cloudworks Egypt Solutions,Suez,Network,Mid,5,"Pytorch, Elasticsearch, React, Git, Routing, Docker, Kubernetes, Node.Js",Cisco CCNA,2025-10-28,https//example.com/jobs/110,"Looking for a Mid Embedded Systems Engineer to join CloudWorks Egypt. Must have experience in PyTorch, ElasticSearch, React. Preferred certification Cisco CCNA."
J0411,Principal Backend Developer,Alex Tech Ltd,Giza,Software,Junior,9,"Javascript, Computer Vision, Tcp/Ip, Docker",AWS Certified Developer,2025-11-01,https//example.com/jobs/111,"Looking for a Junior Backend Developer to join ALEX Tech. Must have experience in JavaScript, Computer Vision, TCP/IP. Preferred certification AWS Certified Developer."
J0412,Lead Frontend Developer,Deltabyte Ltd,Aswan,Software,Mid,2,"Iso27001, Docker, Switching, Git, Microservices, Pytorch, Node.Js",AWS Certified Solutions Architect,2025-10-19,https//example.com/jobs/112,"Looking for a Mid Frontend Developer to join DeltaByte. Must have experience in ISO27001, Docker, Switching. Preferred certification AWS Certified Solutions Architect."
J0413,Principal Full Stack Developer,Cloudworks Egypt Solutions,Tanta,Software,Lead,7,"Nosql, C, Azure, Elasticsearch, Terraform, Sql, Computer Vision",Cisco CCNP,2025-11-18,https//example.com/jobs/113,"Looking for a Lead Full Stack Developer to join CloudWorks Egypt. Must have experience in NoSQL, C, Azure. Preferred certification Cisco CCNP."
J0414,Senior Systems Administrator,Giza Networks Egypt,Aswan,Network,Senior,5,"React, 5G, Django, Hipaa, Pandas",Cisco CCNA,2025-10-07,https//example.com/jobs/114,"Looking for a Senior Systems Administrator to join Giza Networks. Must have experience in React, 5G, Django. Preferred certification Cisco CCNA."
J0415,Mid-Level Quality Assurance Engineer,Cairocloud Ltd,Tanta,Software,Junior,2,"Routing, Numpy, Tensorflow, Node.Js, Hipaa",Google Professional Data Engineer,2025-11-01,https//example.com/jobs/115,"Looking for a Junior Quality Assurance Engineer to join CairoCloud. Must have experience in Routing, NumPy, TensorFlow. Preferred certification Google Professional Data Engineer."
J0416,Lead Cloud Engineer,Cairocloud Ltd,Giza,Cloud/DevOps,Mid,6,"Computer Vision, Java, Firewalls, Routing, Nosql, Kubernetes, 5G, Sql, React",Certified Information Systems Security Professional (CISSP),2025-10-03,https//example.com/jobs/116,"Looking for a Mid Cloud Engineer to join CairoCloud. Must have experience in Computer Vision, Java, Firewalls. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0417,Senior Ai Researcher,Cairocloud Inc,Alexandria,AI,Junior,3,"Terraform, Ansible, C, 5G, Tensorflow, Pandas, Pytorch, Aws, Kubernetes",Huawei HCIA,2025-10-02,https//example.com/jobs/117,"Looking for a Junior AI Researcher to join CairoCloud. Must have experience in Terraform, Ansible, C. Preferred certification Huawei HCIA."
J0418,Junior Quality Assurance Engineer,Cloudworks Egypt Ltd,Alexandria,Software,Senior,4,"Computer Vision, Azure, Elasticsearch, Tcp/Ip, Hipaa, Aws, Node.Js, Python",Not Specified,2025-10-06,https//example.com/jobs/118,"Looking for a Senior Quality Assurance Engineer to join CloudWorks Egypt. Must have experience in Computer Vision, Azure, ElasticSearch. Preferred certification not required."
J0419,Junior Systems Administrator,Cloudworks Egypt Solutions,Suez,Network,Senior,9,"Iso27001, Elasticsearch, Ci/Cd, Tcp/Ip, Pandas, Aws, Tensorflow, React",Not Specified,2025-10-24,https//example.com/jobs/119,"Looking for a Senior Systems Administrator to join CloudWorks Egypt. Must have experience in ISO27001, ElasticSearch, CI/CD. Preferred certification not required."
J0420,Junior Database Administrator,Cairocloud Egypt,Hurghada,Data,Senior,6,"Javascript, Git, Computer Vision, Hipaa, Django",Not Specified,2025-11-14,https//example.com/jobs/120,"Looking for a Senior Database Administrator to join CairoCloud. Must have experience in JavaScript, Git, Computer Vision. Preferred certification not required."
J0421,Senior Full Stack Developer,Pharos Ai Egypt,Giza,Software,Senior,8,"Microservices, Pytorch, Hadoop, Node.Js, Aws, Elasticsearch, Sql",Cisco CCNP,2025-11-19,https//example.com/jobs/121,"Looking for a Senior Full Stack Developer to join Pharos AI. Must have experience in Microservices, PyTorch, Hadoop. Preferred certification Cisco CCNP."
J0422,Mid-Level Software Engineer,Giza Networks Ltd,Cairo,Software,Mid,5,"Pandas, Node.Js, Computer Vision, Aws",AWS Certified Solutions Architect,2025-10-11,https//example.com/jobs/122,"Looking for a Mid Software Engineer to join Giza Networks. Must have experience in Pandas, Node.js, Computer Vision. Preferred certification AWS Certified Solutions Architect."
J0423,Lead Full Stack Developer,Futurevision Inc,Tanta,Software,Senior,6,"Tcp/Ip, Git, Tensorflow, Aws",Certified Information Systems Security Professional (CISSP),2025-10-19,https//example.com/jobs/123,"Looking for a Senior Full Stack Developer to join FutureVision. Must have experience in TCP/IP, Git, TensorFlow. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0424,Lead Quality Assurance Engineer,Techsol Egypt Group,Giza,Software,Intern,0,"Pytorch, Hipaa, Ansible, Hadoop, Docker, React",AWS Certified Developer,2025-11-09,https//example.com/jobs/124,"Looking for a Intern Quality Assurance Engineer to join TechSol Egypt. Must have experience in PyTorch, HIPAA, Ansible. Preferred certification AWS Certified Developer."
J0425,Senior Systems Administrator,Delta Systems Inc,Mansoura,Network,Junior,4,"Ci/Cd, React, Flask, Rest Apis, Java, Microservices",Huawei HCIP,2025-11-05,https//example.com/jobs/125,"Looking for a Junior Systems Administrator to join Delta Systems. Must have experience in CI/CD, React, Flask. Preferred certification Huawei HCIP."
J0426,Lead Machine Learning Engineer,Pharos Ai Solutions,Aswan,AI,Intern,2,"Azure, Iso27001, Spark, Nosql, Node.Js, Kubernetes, Python, Sql",Not Specified,2025-10-14,https//example.com/jobs/126,"Looking for a Intern Machine Learning Engineer to join Pharos AI. Must have experience in Azure, ISO27001, Spark. Preferred certification not required."
J0427,Principal Frontend Developer,Pyramid Solutions Ltd,Cairo,Software,Mid,8,"Pandas, Computer Vision, Gcp",AWS Certified Solutions Architect,2025-10-13,https//example.com/jobs/127,"Looking for a Mid Frontend Developer to join Pyramid Solutions. Must have experience in Pandas, Computer Vision, GCP. Preferred certification AWS Certified Solutions Architect."
J0428,Mid-Level Frontend Developer,Alex Tech Egypt,Hurghada,Software,Senior,6,"5G, Tensorflow, C, Nlp, Firewalls, Nosql, Ci/Cd, Kubernetes",Certified Information Systems Security Professional (CISSP),2025-10-31,https//example.com/jobs/128,"Looking for a Senior Frontend Developer to join ALEX Tech. Must have experience in 5G, TensorFlow, C. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0429,Mid-Level Data Scientist,Cloudworks Egypt Egypt,Alexandria,AI,Junior,9,"Tcp/Ip, Docker, C, Tensorflow, Node.Js",Huawei HCIP,2025-11-16,https//example.com/jobs/129,"Looking for a Junior Data Scientist to join CloudWorks Egypt. Must have experience in TCP/IP, Docker, C. Preferred certification Huawei HCIP."
J0430,Lead Backend Developer,Alex Tech Ltd,Mansoura,Software,Mid,7,"C, Docker, Tcp/Ip, Nlp, Javascript, Aws, Python",Cisco CCNP,2025-10-08,https//example.com/jobs/130,"Looking for a Mid Backend Developer to join ALEX Tech. Must have experience in C, Docker, TCP/IP. Preferred certification Cisco CCNP."
J0431,Senior Full Stack Developer,Cloudworks Egypt Egypt,Tanta,Software,Mid,8,"Pandas, 5G, Nosql, Rest Apis, Terraform, Computer Vision, Aws",Not Specified,2025-10-08,https//example.com/jobs/131,"Looking for a Mid Full Stack Developer to join CloudWorks Egypt. Must have experience in Pandas, 5G, NoSQL. Preferred certification not required."
J0432,Senior Frontend Developer,Futurevision Inc,Aswan,Software,Junior,5,"Tcp/Ip, Switching, Django, Node.Js, Iso27001, Firewalls, Routing, Aws, React, Tensorflow",Certified Information Systems Security Professional (CISSP),2025-10-29,https//example.com/jobs/132,"Looking for a Junior Frontend Developer to join FutureVision. Must have experience in TCP/IP, Switching, Django. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0433,Mid-Level Database Administrator,Cairocloud Inc,Suez,Data,Mid,2,"Hadoop, Linux, Javascript, React, Numpy, Sql",Cisco CCNP,2025-10-23,https//example.com/jobs/133,"Looking for a Mid Database Administrator to join CairoCloud. Must have experience in Hadoop, Linux, JavaScript. Preferred certification Cisco CCNP."
J0434,Mid-Level Data Scientist,Techsol Egypt Inc,Alexandria,AI,Senior,11,"Tensorflow, React, Azure, Docker, Node.Js",Cisco CCNP,2025-10-14,https//example.com/jobs/134,"Looking for a Senior Data Scientist to join TechSol Egypt. Must have experience in TensorFlow, React, Azure. Preferred certification Cisco CCNP."
J0435,Principal Cybersecurity Analyst,Deltabyte Inc,Cairo,Other,Mid,8,"Computer Vision, Elasticsearch, React, Iso27001, Tensorflow, Kubernetes, Node.Js, Docker",Not Specified,2025-10-14,https//example.com/jobs/135,"Looking for a Mid Cybersecurity Analyst to join DeltaByte. Must have experience in Computer Vision, ElasticSearch, React. Preferred certification not required."
J0436,Senior Cybersecurity Analyst,Alex Tech Egypt,Mansoura,Other,Junior,4,"Nosql, Rest Apis, Ansible, Kubernetes, Aws, Node.Js",Google Professional Data Engineer,2025-11-18,https//example.com/jobs/136,"Looking for a Junior Cybersecurity Analyst to join ALEX Tech. Must have experience in NoSQL, REST APIs, Ansible. Preferred certification Google Professional Data Engineer."
J0437,Senior Mobile Developer,Nilesoft Inc,Mansoura,Software,Senior,14,"Tcp/Ip, Rest Apis, Docker, Flask, Kubernetes, Tensorflow, Sql",Huawei HCIA,2025-11-14,https//example.com/jobs/137,"Looking for a Senior Mobile Developer to join NileSoft. Must have experience in TCP/IP, REST APIs, Docker. Preferred certification Huawei HCIA."
J0438,Mid-Level Frontend Developer,Smartdata Labs Inc,Alexandria,Software,Senior,12,"Switching, Nlp, React, Aws, Tensorflow",Not Specified,2025-10-25,https//example.com/jobs/138,"Looking for a Senior Frontend Developer to join SmartData Labs. Must have experience in Switching, NLP, React. Preferred certification not required."
J0439,Mid-Level Systems Administrator,Pharos Ai Group,Alexandria,Network,Senior,6,"Microservices, Aws, Flask, Docker, Tensorflow",Huawei HCIP,2025-11-10,https//example.com/jobs/139,"Looking for a Senior Systems Administrator to join Pharos AI. Must have experience in Microservices, AWS, Flask. Preferred certification Huawei HCIP."
J0440,Principal Product Manager,Techsol Egypt Solutions,Tanta,Software,Mid,8,"Hipaa, Tensorflow, Node.Js, React, Routing, Numpy, Docker, Sql",Certified Information Systems Security Professional (CISSP),2025-10-24,https//example.com/jobs/140,"Looking for a Mid Product Manager to join TechSol Egypt. Must have experience in HIPAA, TensorFlow, Node.js. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0441,Junior Database Administrator,Cloudworks Egypt Ltd,Aswan,Data,Senior,8,"Switching, React, Elasticsearch, Ci/Cd, Tensorflow, Node.Js",Not Specified,2025-10-13,https//example.com/jobs/141,"Looking for a Senior Database Administrator to join CloudWorks Egypt. Must have experience in Switching, React, ElasticSearch. Preferred certification not required."
