CourseProvider,CourseTitle,Description,SkillsGained,Department,Level,Track
AWS,AWS Data Analytics - Cohort 5 (Part 1),Data analysis at scale on AWS,"Data Analysis, Bi, React",IS,Intermediate,Data
AWS,AWS Cloud Architecture Path - Cohort 6 (Part 1),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Aws, Machine Learning",Network,Advanced,Cloud
Huawei,HCIA-Cloud Computing - Cohort 7 (Part 1),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Python",Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 8 (Part 2),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery",Network,Intermediate,Cloud
Huawei,HCIA-Datacom - Cohort 9 (Part 3),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, React, Python",Network,Advanced,Networking
Huawei,HCIP-Datacom - Cohort 10 (Part 3),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Aws",Network,Beginner,Networking
Huawei,HCIA-AI - Cohort 11 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing",AI,Intermediate,ML
Huawei,HCIP-AI-Developer - Cohort 12 (Part 3),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, React, Kubernetes",AI,Advanced,ML
Huawei,Huawei Big Data Developer - Cohort 13 (Part 2),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing, Machine Learning",IS,Beginner,Data
Huawei,Huawei Data Warehouse and BI - Cohort 14 (Part 2),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql",IS,Intermediate,Data
Huawei,Huawei Cloud DevOps - Cohort 15 (Part 3),CI/CD pipelines and DevOps practices on Huawei Cloud.,"Ci/Cd, Docker, Kubernetes, Gitlab Ci",CS,Advanced,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 1 (Part 2),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, Aws",CS,Beginner,Software
AWS,AWS Academy Cloud Foundations - Cohort 2 (Part 1),Entry-level concepts of AWS global infrastructure and core services.,"Aws Ec2, S3, Iam, Vpc Basics, Machine Learning",Network,Intermediate,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 3 (Part 3),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security",Network,Advanced,Cloud
AWS,AWS Academy Data Engineering - Cohort 4 (Part 1),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines",IS,Beginner,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 5 (Part 2),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics, Python, Kubernetes",AI,Intermediate,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 6 (Part 3),End-to-end ML model development and deployment with AWS.,"Model Training, Hyperparameter Tuning, Deployment, Mlops, React, Docker",AI,Advanced,ML
AWS,AWS Academy Cloud Security - Cohort 7 (Part 2),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance, React",Network,Beginner,Security
AWS,AWS Developer Building Serverless Applications - Cohort 8 (Part 1),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design",CS,Intermediate,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 9 (Part 1),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd, Docker, Kubernetes",CS,Advanced,DevOps
Huawei,HCIA-Cloud Computing - Cohort 10 (Part 2),Intro to Huawei Cloud Computing,"Cloud, Virtualization",Network,Beginner,Cloud
Huawei,HCIP-Datacom - Cohort 11 (Part 1),Professional routing & switching,"Routing, Switching",Network,Intermediate,Networking
Huawei,Big Data Developer - Cohort 12 (Part 2),Big Data development with Huawei,"Big Data, Etl",IS,Advanced,Data
Huawei,AI Talent Program - Cohort 13 (Part 1),Machine & Deep Learning,"Machine Learning, Deep Learning",AI,Beginner,ML
AWS,AWS Developer Path - Cohort 14 (Part 2),Full stack AWS application development,"Python, Web, Cloud, Machine Learning",CS,Intermediate,DevOps
AWS,AWS ML Specialty - Cohort 15 (Part 3),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Machine Learning, React",AI,Advanced,ML
AWS,AWS Data Analytics - Cohort 1 (Part 2),Data analysis at scale on AWS,"Data Analysis, Bi, Docker",IS,Beginner,Data
AWS,AWS Cloud Architecture Path - Cohort 2 (Part 2),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Machine Learning, Python",Network,Intermediate,Cloud
Huawei,HCIA-Cloud Computing - Cohort 3 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Kubernetes",Network,Advanced,Cloud
Huawei,HCIP-Cloud Computing - Cohort 4 (Part 3),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery, Python",Network,Beginner,Cloud
Huawei,HCIA-Datacom - Cohort 5 (Part 2),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Kubernetes, Python",Network,Intermediate,Networking
Huawei,HCIP-Datacom - Cohort 6 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Docker, Kubernetes",Network,Advanced,Networking
Huawei,HCIA-AI - Cohort 7 (Part 3),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing",AI,Beginner,ML
Huawei,HCIP-AI-Developer - Cohort 8 (Part 1),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, Python",AI,Intermediate,ML
Huawei,Huawei Big Data Developer - Cohort 9 (Part 3),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing",IS,Advanced,Data
Huawei,Huawei Data Warehouse and BI - Cohort 10 (Part 2),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql, Aws",IS,Beginner,Data
Huawei,Huawei Cloud DevOps - Cohort 11 (Part 2),CI/CD pipelines and DevOps practices on Huawei Cloud.,"Ci/Cd, Docker, Kubernetes, Gitlab Ci",CS,Intermediate,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 12 (Part 1),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, Python",CS,Advanced,Software
AWS,AWS Academy Cloud Architecting - Cohort 14 (Part 2),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security",Network,Intermediate,Cloud
AWS,AWS Academy Data Engineering - Cohort 15 (Part 3),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines, Docker, Aws",IS,Advanced,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 1 (Part 2),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics",AI,Beginner,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 2 (Part 3),End-to-end ML model development and deployment with AWS.,"Model Training, Hyperparameter Tuning, Deployment, Mlops, Kubernetes, Python",AI,Intermediate,ML
AWS,AWS Academy Cloud Security - Cohort 3 (Part 3),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance, Aws, React",Network,Advanced,Security
AWS,AWS Developer Building Serverless Applications - Cohort 4 (Part 1),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design, React",CS,Beginner,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 5 (Part 2),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd, Python, Aws",CS,Intermediate,DevOps
Huawei,HCIA-Cloud Computing - Cohort 6 (Part 1),Intro to Huawei Cloud Computing,"Cloud, Virtualization",Network,Advanced,Cloud
Huawei,Big Data Developer - Cohort 8 (Part 3),Big Data development with Huawei,"Big Data, Etl, React",IS,Intermediate,Data
Huawei,AI Talent Program - Cohort 9 (Part 1),Machine & Deep Learning,"Machine Learning, Deep Learning",AI,Advanced,ML
AWS,AWS ML Specialty - Cohort 11 (Part 1),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker",AI,Intermediate,ML
AWS,AWS Cloud Architecture Path - Cohort 13 (Part 2),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Kubernetes",Network,Beginner,Cloud
Huawei,HCIA-Cloud Computing - Cohort 14 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, React, Machine Learning",Network,Intermediate,Cloud
Huawei,HCIP-Cloud Computing - Cohort 15 (Part 3),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery, Machine Learning",Network,Advanced,Cloud
Huawei,HCIA-Datacom - Cohort 1 (Part 3),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf",Network,Beginner,Networking
Huawei,HCIP-Datacom - Cohort 2 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, React, Docker",Network,Intermediate,Networking
Huawei,HCIA-AI - Cohort 3 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing, React",AI,Advanced,ML
Huawei,HCIP-AI-Developer - Cohort 4 (Part 1),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore",AI,Beginner,ML
Huawei,Huawei Big Data Developer - Cohort 5 (Part 1),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing, Python",IS,Intermediate,Data
Huawei,Huawei Data Warehouse and BI - Cohort 6 (Part 1),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql, Machine Learning",IS,Advanced,Data
Huawei,Huawei Cloud DevOps - Cohort 7 (Part 2),CI/CD pipelines and DevOps practices on Huawei Cloud.,"Ci/Cd, Docker, Kubernetes, Gitlab Ci, Aws",CS,Beginner,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 8 (Part 2),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, React, Machine Learning",CS,Intermediate,Software
AWS,AWS Academy Cloud Foundations - Cohort 9 (Part 1),Entry-level concepts of AWS global infrastructure and core services.,"Aws Ec2, S3, Iam, Vpc Basics, Machine Learning",Network,Advanced,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 10 (Part 1),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security, Docker",Network,Beginner,Cloud
AWS,AWS Academy Data Engineering - Cohort 11 (Part 3),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines",IS,Intermediate,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 12 (Part 1),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics, Python, Machine Learning",AI,Advanced,ML
AWS,AWS Academy Cloud Security - Cohort 14 (Part 1),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance",Network,Intermediate,Security
AWS,AWS Developer Building Serverless Applications - Cohort 15 (Part 3),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design, React",CS,Advanced,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 1 (Part 2),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd, Python, Docker",CS,Beginner,DevOps
Huawei,HCIA-Cloud Computing - Cohort 2 (Part 2),Intro to Huawei Cloud Computing,"Cloud, Virtualization, Aws",Network,Intermediate,Cloud
Huawei,HCIP-Datacom - Cohort 3 (Part 2),Professional routing & switching,"Routing, Switching, Python, Kubernetes",Network,Advanced,Networking
Huawei,Big Data Developer - Cohort 4 (Part 3),Big Data development with Huawei,"Big Data, Etl, Aws",IS,Beginner,Data
Huawei,AI Talent Program - Cohort 5 (Part 1),Machine & Deep Learning,"Machine Learning, Deep Learning, Python",AI,Intermediate,ML
AWS,AWS Developer Path - Cohort 6 (Part 1),Full stack AWS application development,"Python, Web, Cloud, Docker",CS,Advanced,DevOps
AWS,AWS ML Specialty - Cohort 7 (Part 2),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Docker",AI,Beginner,ML
AWS,AWS Data Analytics - Cohort 8 (Part 2),Data analysis at scale on AWS,"Data Analysis, Bi, Machine Learning",IS,Intermediate,Data
AWS,AWS Cloud Architecture Path - Cohort 9 (Part 1),Design and operate secure cloud infrastructure,"Architecture, Cloud Security",Network,Advanced,Cloud
Huawei,HCIA-Cloud Computing - Cohort 10 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage",Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 11 (Part 2),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery",Network,Intermediate,Cloud
Huawei,HCIA-Datacom - Cohort 12 (Part 1),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Aws",Network,Advanced,Networking
Huawei,HCIP-Datacom - Cohort 13 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Machine Learning, Python",Network,Beginner,Networking
Huawei,HCIA-AI - Cohort 14 (Part 2),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing, Docker",AI,Intermediate,ML
Huawei,HCIP-AI-Developer - Cohort 15 (Part 3),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, React",AI,Advanced,ML
Huawei,HCIA-Cloud Computing - Cohort 1 (Part 3),Intro to Huawei Cloud Computing,"Cloud, Virtualization",Network,Beginner,Cloud
Huawei,HCIP-Datacom - Cohort 2 (Part 2),Professional routing & switching,"Routing, Switching, Kubernetes, Python",Network,Intermediate,Networking
Huawei,Big Data Developer - Cohort 3 (Part 1),Big Data development with Huawei,"Big Data, Etl",IS,Advanced,Data
Huawei,AI Talent Program - Cohort 4 (Part 2),Machine & Deep Learning,"Machine Learning, Deep Learning, Docker",AI,Beginner,ML
AWS,AWS Developer Path - Cohort 5 (Part 1),Full stack AWS application development,"Python, Web, Cloud, Aws",CS,Intermediate,DevOps
AWS,AWS ML Specialty - Cohort 6 (Part 2),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Python",AI,Advanced,ML
AWS,AWS Data Analytics - Cohort 7 (Part 2),Data analysis at scale on AWS,"Data Analysis, Bi, Docker, Kubernetes",IS,Beginner,Data
AWS,AWS Cloud Architecture Path - Cohort 8 (Part 2),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Aws, Machine Learning",Network,Intermediate,Cloud
Huawei,HCIA-Cloud Computing - Cohort 9 (Part 1),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage",Network,Advanced,Cloud
Huawei,HCIP-Cloud Computing - Cohort 10 (Part 3),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery",Network,Beginner,Cloud
Huawei,HCIA-Datacom - Cohort 11 (Part 2),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Machine Learning",Network,Intermediate,Networking
Huawei,HCIP-Datacom - Cohort 12 (Part 3),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Machine Learning, Aws",Network,Advanced,Networking
Huawei,HCIA-AI - Cohort 13 (Part 2),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing",AI,Beginner,ML
Huawei,HCIP-AI-Developer - Cohort 14 (Part 3),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, Docker, Python",AI,Intermediate,ML
